planner,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,plan_length,metric_value,validation,case_directory
metric-ff-2.0,06_TSP_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/06_TSP_NUMERIC/p001
metric-ff-2.0,07_TSP_CONNECTED_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/07_TSP_CONNECTED_NUMERIC/p001
metric-ff-2.0,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/08_RAILWAYS_SIMPLE/p001
metric-ff-2.0,09_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/09_WATERING/p001
metric-ff-2.0,10_EIGHT_PUZZLE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/10_EIGHT_PUZZLE/p001
metric-ff-2.0,11_SEEDSET,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/11_SEEDSET/p001
metric-ff-2.0,12_BOOKNEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/12_BOOKNEW/p001
metric-ff-2.0,13_GROUNDED_TRUCKS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/13_GROUNDED_TRUCKS/p001
metric-ff-2.0,14_DESIRE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/14_DESIRE/p001
metric-ff-2.0,15_ISSUE49,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/15_ISSUE49/p001
metric-ff-2.0,16_TEST1,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/16_TEST1/p001
metric-ff-2.0,17_SATELLITE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/17_SATELLITE/p001
metric-ff-2.0,18_BLOCK_GROUPING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/18_BLOCK_GROUPING/p001
metric-ff-2.0,19_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/19_COUNTERS/p001
metric-ff-2.0,20_DELIVERY,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/20_DELIVERY/p001
metric-ff-2.0,21_DRONE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/21_DRONE/p001
metric-ff-2.0,22_EXPEDITION,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/22_EXPEDITION/p001
metric-ff-2.0,23_EXT_PLANT_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/23_EXT_PLANT_WATERING/p001
metric-ff-2.0,24_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/24_FARMLAND/p001
metric-ff-2.0,25_FO_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/25_FO_COUNTERS/p001
metric-ff-2.0,26_FO_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/26_FO_FARMLAND/p001
metric-ff-2.0,27_FO_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/27_FO_SAILING/p001
metric-ff-2.0,28_HYDROPOWER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/28_HYDROPOWER/p001
metric-ff-2.0,29_MARKETTRADER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/29_MARKETTRADER/p001
metric-ff-2.0,30_MPRIME,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/30_MPRIME/p001
metric-ff-2.0,31_PATHWAYSMETRIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/31_PATHWAYSMETRIC/p001
metric-ff-2.0,32_ROVER_IPC23,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/32_ROVER_IPC23/p001
metric-ff-2.0,33_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/33_SAILING/p001
metric-ff-2.0,34_SETTLERSNUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/34_SETTLERSNUMERIC/p001
metric-ff-2.0,35_SUGAR,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/35_SUGAR/p001
metric-ff-2.0,36_TPP,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/36_TPP/p001
metric-ff-2.0,37_ZENOTRAVEL,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/37_ZENOTRAVEL/p001
metric-ff-2.0,38_SETTLERS_IPC04,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/38_SETTLERS_IPC04/p001
metric-ff-2.0,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-2.0/39_PSR_LARGE_IPC04/p001
metric-ff-cross-v1,01_LOGISTIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/01_LOGISTIC/p001
metric-ff-cross-v1,02_LOGISTIC_NEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/02_LOGISTIC_NEW/p001
metric-ff-cross-v1,03_BLOCKSWORLD,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/03_BLOCKSWORLD/p001
metric-ff-cross-v1,04_ROVER_CHANGMIN,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/04_ROVER_CHANGMIN/p001
metric-ff-cross-v1,05_PIPESWORLD_STRIPS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/05_PIPESWORLD_STRIPS/p001
metric-ff-cross-v1,06_TSP_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/06_TSP_NUMERIC/p001
metric-ff-cross-v1,07_TSP_CONNECTED_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/07_TSP_CONNECTED_NUMERIC/p001
metric-ff-cross-v1,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/08_RAILWAYS_SIMPLE/p001
metric-ff-cross-v1,09_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/09_WATERING/p001
metric-ff-cross-v1,10_EIGHT_PUZZLE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/10_EIGHT_PUZZLE/p001
metric-ff-cross-v1,11_SEEDSET,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/11_SEEDSET/p001
metric-ff-cross-v1,12_BOOKNEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/12_BOOKNEW/p001
metric-ff-cross-v1,13_GROUNDED_TRUCKS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/13_GROUNDED_TRUCKS/p001
metric-ff-cross-v1,14_DESIRE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/14_DESIRE/p001
metric-ff-cross-v1,15_ISSUE49,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/15_ISSUE49/p001
metric-ff-cross-v1,16_TEST1,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/16_TEST1/p001
metric-ff-cross-v1,17_SATELLITE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/17_SATELLITE/p001
metric-ff-cross-v1,18_BLOCK_GROUPING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/18_BLOCK_GROUPING/p001
metric-ff-cross-v1,19_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/19_COUNTERS/p001
metric-ff-cross-v1,20_DELIVERY,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/20_DELIVERY/p001
metric-ff-cross-v1,21_DRONE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/21_DRONE/p001
metric-ff-cross-v1,22_EXPEDITION,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/22_EXPEDITION/p001
metric-ff-cross-v1,23_EXT_PLANT_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/23_EXT_PLANT_WATERING/p001
metric-ff-cross-v1,24_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/24_FARMLAND/p001
metric-ff-cross-v1,25_FO_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/25_FO_COUNTERS/p001
metric-ff-cross-v1,26_FO_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/26_FO_FARMLAND/p001
metric-ff-cross-v1,27_FO_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/27_FO_SAILING/p001
metric-ff-cross-v1,28_HYDROPOWER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/28_HYDROPOWER/p001
metric-ff-cross-v1,29_MARKETTRADER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/29_MARKETTRADER/p001
metric-ff-cross-v1,30_MPRIME,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/30_MPRIME/p001
metric-ff-cross-v1,31_PATHWAYSMETRIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/31_PATHWAYSMETRIC/p001
metric-ff-cross-v1,32_ROVER_IPC23,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/32_ROVER_IPC23/p001
metric-ff-cross-v1,33_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/33_SAILING/p001
metric-ff-cross-v1,34_SETTLERSNUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/34_SETTLERSNUMERIC/p001
metric-ff-cross-v1,35_SUGAR,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/35_SUGAR/p001
metric-ff-cross-v1,36_TPP,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/36_TPP/p001
metric-ff-cross-v1,37_ZENOTRAVEL,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/37_ZENOTRAVEL/p001
metric-ff-cross-v1,38_SETTLERS_IPC04,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/38_SETTLERS_IPC04/p001
metric-ff-cross-v1,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v1/39_PSR_LARGE_IPC04/p001
metric-ff-cross-v2,01_LOGISTIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/01_LOGISTIC/p001
metric-ff-cross-v2,02_LOGISTIC_NEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/02_LOGISTIC_NEW/p001
metric-ff-cross-v2,03_BLOCKSWORLD,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/03_BLOCKSWORLD/p001
metric-ff-cross-v2,04_ROVER_CHANGMIN,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/04_ROVER_CHANGMIN/p001
metric-ff-cross-v2,05_PIPESWORLD_STRIPS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/05_PIPESWORLD_STRIPS/p001
metric-ff-cross-v2,06_TSP_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/06_TSP_NUMERIC/p001
metric-ff-cross-v2,07_TSP_CONNECTED_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/07_TSP_CONNECTED_NUMERIC/p001
metric-ff-cross-v2,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/08_RAILWAYS_SIMPLE/p001
metric-ff-cross-v2,09_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/09_WATERING/p001
metric-ff-cross-v2,10_EIGHT_PUZZLE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/10_EIGHT_PUZZLE/p001
metric-ff-cross-v2,11_SEEDSET,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/11_SEEDSET/p001
metric-ff-cross-v2,12_BOOKNEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/12_BOOKNEW/p001
metric-ff-cross-v2,13_GROUNDED_TRUCKS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/13_GROUNDED_TRUCKS/p001
metric-ff-cross-v2,14_DESIRE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/14_DESIRE/p001
metric-ff-cross-v2,15_ISSUE49,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/15_ISSUE49/p001
metric-ff-cross-v2,16_TEST1,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/16_TEST1/p001
metric-ff-cross-v2,17_SATELLITE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/17_SATELLITE/p001
metric-ff-cross-v2,18_BLOCK_GROUPING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/18_BLOCK_GROUPING/p001
metric-ff-cross-v2,19_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/19_COUNTERS/p001
metric-ff-cross-v2,20_DELIVERY,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/20_DELIVERY/p001
metric-ff-cross-v2,21_DRONE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/21_DRONE/p001
metric-ff-cross-v2,22_EXPEDITION,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/22_EXPEDITION/p001
metric-ff-cross-v2,23_EXT_PLANT_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/23_EXT_PLANT_WATERING/p001
metric-ff-cross-v2,24_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/24_FARMLAND/p001
metric-ff-cross-v2,25_FO_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/25_FO_COUNTERS/p001
metric-ff-cross-v2,26_FO_FARMLAND,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/26_FO_FARMLAND/p001
metric-ff-cross-v2,27_FO_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/27_FO_SAILING/p001
metric-ff-cross-v2,28_HYDROPOWER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/28_HYDROPOWER/p001
metric-ff-cross-v2,29_MARKETTRADER,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/29_MARKETTRADER/p001
metric-ff-cross-v2,30_MPRIME,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/30_MPRIME/p001
metric-ff-cross-v2,31_PATHWAYSMETRIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/31_PATHWAYSMETRIC/p001
metric-ff-cross-v2,32_ROVER_IPC23,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/32_ROVER_IPC23/p001
metric-ff-cross-v2,33_SAILING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/33_SAILING/p001
metric-ff-cross-v2,34_SETTLERSNUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/34_SETTLERSNUMERIC/p001
metric-ff-cross-v2,35_SUGAR,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/35_SUGAR/p001
metric-ff-cross-v2,36_TPP,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/36_TPP/p001
metric-ff-cross-v2,37_ZENOTRAVEL,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/37_ZENOTRAVEL/p001
metric-ff-cross-v2,38_SETTLERS_IPC04,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/38_SETTLERS_IPC04/p001
metric-ff-cross-v2,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/metric-ff-cross-v2/39_PSR_LARGE_IPC04/p001
nextflap,01_LOGISTIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/01_LOGISTIC/p001
nextflap,02_LOGISTIC_NEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/02_LOGISTIC_NEW/p001
nextflap,03_BLOCKSWORLD,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/03_BLOCKSWORLD/p001
nextflap,04_ROVER_CHANGMIN,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/04_ROVER_CHANGMIN/p001
nextflap,05_PIPESWORLD_STRIPS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/05_PIPESWORLD_STRIPS/p001
nextflap,06_TSP_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/06_TSP_NUMERIC/p001
nextflap,07_TSP_CONNECTED_NUMERIC,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/07_TSP_CONNECTED_NUMERIC/p001
nextflap,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/08_RAILWAYS_SIMPLE/p001
nextflap,09_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/09_WATERING/p001
nextflap,10_EIGHT_PUZZLE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/10_EIGHT_PUZZLE/p001
nextflap,11_SEEDSET,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/11_SEEDSET/p001
nextflap,12_BOOKNEW,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/12_BOOKNEW/p001
nextflap,13_GROUNDED_TRUCKS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/13_GROUNDED_TRUCKS/p001
nextflap,14_DESIRE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/14_DESIRE/p001
nextflap,15_ISSUE49,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/15_ISSUE49/p001
nextflap,16_TEST1,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/16_TEST1/p001
nextflap,17_SATELLITE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/17_SATELLITE/p001
nextflap,18_BLOCK_GROUPING,p001.pddl,unsupported,false,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/18_BLOCK_GROUPING/p001
nextflap,19_COUNTERS,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/19_COUNTERS/p001
nextflap,20_DELIVERY,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/20_DELIVERY/p001
nextflap,21_DRONE,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/21_DRONE/p001
nextflap,22_EXPEDITION,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/22_EXPEDITION/p001
nextflap,23_EXT_PLANT_WATERING,p001.pddl,dry-run,true,,0,,,,not-run,results/smoke/all-numeric-planners-smoke-20260907-170137-711276/cases/nextflap/23_EXT_PLANT_WATERING/p001
