planner,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,plan_length,metric_value,validation,case_directory
optic,20_DELIVERY,p001.pddl,unsolved,true,1,0.015579,10496,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/20_DELIVERY/p001
optic,21_DRONE,p001.pddl,solved,true,0,0.031740,12288,4,0.003,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/21_DRONE/p001
optic,22_EXPEDITION,p001.pddl,timeout,true,timeout,60.001525,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/22_EXPEDITION/p001
optic,23_EXT_PLANT_WATERING,p001.pddl,timeout,true,timeout,60.002091,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/23_EXT_PLANT_WATERING/p001
optic,24_FARMLAND,p001.pddl,timeout,true,timeout,60.004073,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/24_FARMLAND/p001
optic,25_FO_COUNTERS,p001.pddl,timeout,true,timeout,60.002122,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/25_FO_COUNTERS/p001
optic,26_FO_FARMLAND,p001.pddl,unknown,true,0,0.016106,9216,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/26_FO_FARMLAND/p001
optic,27_FO_SAILING,p001.pddl,unknown,true,0,0.008008,9216,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/27_FO_SAILING/p001
optic,28_HYDROPOWER,p001.pddl,timeout,true,timeout,60.001866,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/28_HYDROPOWER/p001
optic,29_MARKETTRADER,p001.pddl,timeout,true,timeout,60.002116,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/29_MARKETTRADER/p001
optic,30_MPRIME,p001.pddl,unknown,true,0,0.016074,9088,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/30_MPRIME/p001
optic,31_PATHWAYSMETRIC,p001.pddl,timeout,true,timeout,60.002121,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/31_PATHWAYSMETRIC/p001
optic,32_ROVER_IPC23,p001.pddl,solved,true,0,0.015993,12544,8,0.000,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/32_ROVER_IPC23/p001
optic,33_SAILING,p001.pddl,timeout,true,timeout,60.001820,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/33_SAILING/p001
optic,34_SETTLERSNUMERIC,p001.pddl,unsolved,true,1,0.066750,13056,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/34_SETTLERSNUMERIC/p001
optic,35_SUGAR,p001.pddl,unknown,true,0,0.016046,9728,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/35_SUGAR/p001
optic,36_TPP,p001.pddl,timeout,true,timeout,60.003085,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/36_TPP/p001
optic,37_ZENOTRAVEL,p001.pddl,unsolved,true,1,0.016170,10240,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/37_ZENOTRAVEL/p001
optic,38_SETTLERS_IPC04,p001.pddl,unsolved,true,1,0.032102,13184,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/38_SETTLERS_IPC04/p001
optic,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/optic/39_PSR_LARGE_IPC04/p001
panino-lnp-agile,01_LOGISTIC,p001.pddl,solved,true,0,0.368068,77056,23,23.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/01_LOGISTIC/p001
panino-lnp-agile,02_LOGISTIC_NEW,p001.pddl,solved,true,0,0.416773,97824,32,32.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/02_LOGISTIC_NEW/p001
panino-lnp-agile,03_BLOCKSWORLD,p001.pddl,solved,true,0,0.218273,72112,14,14.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/03_BLOCKSWORLD/p001
panino-lnp-agile,04_ROVER_CHANGMIN,p001.pddl,solved,true,0,0.721786,140888,41,144.60269,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/04_ROVER_CHANGMIN/p001
panino-lnp-agile,05_PIPESWORLD_STRIPS,p001.pddl,solved,true,0,1.021895,319936,34,34.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/05_PIPESWORLD_STRIPS/p001
panino-lnp-agile,06_TSP_NUMERIC,p001.pddl,solved,true,0,0.219200,71428,3,85.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/06_TSP_NUMERIC/p001
panino-lnp-agile,07_TSP_CONNECTED_NUMERIC,p001.pddl,solved,true,0,0.216717,74068,15,457.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/07_TSP_CONNECTED_NUMERIC/p001
panino-lnp-agile,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/08_RAILWAYS_SIMPLE/p001
panino-lnp-agile,09_WATERING,p001.pddl,solved,true,0,0.418221,92296,48,432.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/09_WATERING/p001
panino-lnp-agile,10_EIGHT_PUZZLE,p001.pddl,solved,true,0,0.268280,75376,14,14.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/10_EIGHT_PUZZLE/p001
panino-lnp-agile,11_SEEDSET,p001.pddl,unknown,true,0,0.315483,81304,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/11_SEEDSET/p001
panino-lnp-agile,12_BOOKNEW,p001.pddl,solved,true,0,0.219596,75004,16,16.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/12_BOOKNEW/p001
panino-lnp-agile,13_GROUNDED_TRUCKS,p001.pddl,solved,true,0,0.216286,70184,5,5.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/13_GROUNDED_TRUCKS/p001
panino-lnp-agile,14_DESIRE,p001.pddl,parse-error,true,255,0.115041,55148,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/14_DESIRE/p001
panino-lnp-agile,15_ISSUE49,p001.pddl,unknown,true,0,0.168080,72896,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/15_ISSUE49/p001
panino-lnp-agile,16_TEST1,p001.pddl,solved,true,0,0.215155,70856,5,5.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/16_TEST1/p001
panino-lnp-agile,17_SATELLITE,p001.pddl,solved,true,0,0.319791,77172,11,109.87599,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/17_SATELLITE/p001
panino-lnp-agile,18_BLOCK_GROUPING,p001.pddl,solved,true,0,0.268255,76992,20,20.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/18_BLOCK_GROUPING/p001
panino-lnp-agile,19_COUNTERS,p001.pddl,solved,true,0,0.214753,71468,12,12.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/19_COUNTERS/p001
panino-lnp-agile,20_DELIVERY,p001.pddl,solved,true,0,0.318168,82352,14,34.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/20_DELIVERY/p001
panino-lnp-agile,21_DRONE,p001.pddl,solved,true,0,0.215600,72488,4,4.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/21_DRONE/p001
panino-lnp-agile,22_EXPEDITION,p001.pddl,solved,true,0,1.071346,258512,3000,3000.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/22_EXPEDITION/p001
panino-lnp-agile,23_EXT_PLANT_WATERING,p001.pddl,solved,true,0,2.332857,348700,502,502.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/23_EXT_PLANT_WATERING/p001
panino-lnp-agile,24_FARMLAND,p001.pddl,solved,true,0,0.267808,75164,341,341.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/24_FARMLAND/p001
panino-lnp-agile,25_FO_COUNTERS,p001.pddl,solved,true,0,0.217290,71428,2,2.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/25_FO_COUNTERS/p001
panino-lnp-agile,26_FO_FARMLAND,p001.pddl,solved,true,0,0.265723,74564,227,227.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/26_FO_FARMLAND/p001
panino-lnp-agile,27_FO_SAILING,p001.pddl,solved,true,0,0.316897,82088,174,174.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/27_FO_SAILING/p001
panino-lnp-agile,28_HYDROPOWER,p001.pddl,timeout,true,timeout,60.001720,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/28_HYDROPOWER/p001
panino-lnp-agile,29_MARKETTRADER,p001.pddl,solved,true,0,1.677792,322080,607,607.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/29_MARKETTRADER/p001
panino-lnp-agile,30_MPRIME,p001.pddl,solved,true,0,0.268602,75684,4,4.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/30_MPRIME/p001
panino-lnp-agile,31_PATHWAYSMETRIC,p001.pddl,solved,true,0,0.418573,98876,17,17.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/31_PATHWAYSMETRIC/p001
panino-lnp-agile,32_ROVER_IPC23,p001.pddl,solved,true,0,0.317756,78444,8,0.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/32_ROVER_IPC23/p001
panino-lnp-agile,33_SAILING,p001.pddl,solved,true,0,0.270695,78016,174,174.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/33_SAILING/p001
panino-lnp-agile,34_SETTLERSNUMERIC,p001.pddl,solved,true,0,4.689711,456944,131,594.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/34_SETTLERSNUMERIC/p001
panino-lnp-agile,35_SUGAR,p001.pddl,solved,true,0,0.472627,102816,25,25.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/35_SUGAR/p001
panino-lnp-agile,36_TPP,p001.pddl,solved,true,0,0.270891,74864,7,2407.93,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/36_TPP/p001
panino-lnp-agile,37_ZENOTRAVEL,p001.pddl,solved,true,0,0.216513,74216,11,9580.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/37_ZENOTRAVEL/p001
panino-lnp-agile,38_SETTLERS_IPC04,p001.pddl,solved,true,0,7.660294,493672,200,542.0,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/38_SETTLERS_IPC04/p001
panino-lnp-agile,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/panino-lnp-agile/39_PSR_LARGE_IPC04/p001
pattint-bitwuzla,01_LOGISTIC,p001.pddl,unknown,true,0,0.365739,52508,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/01_LOGISTIC/p001
pattint-bitwuzla,02_LOGISTIC_NEW,p001.pddl,unknown,true,0,0.265198,52900,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/02_LOGISTIC_NEW/p001
pattint-bitwuzla,03_BLOCKSWORLD,p001.pddl,unknown,true,0,0.264998,52256,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/03_BLOCKSWORLD/p001
pattint-bitwuzla,04_ROVER_CHANGMIN,p001.pddl,unknown,true,0,0.617044,61600,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/04_ROVER_CHANGMIN/p001
pattint-bitwuzla,05_PIPESWORLD_STRIPS,p001.pddl,unknown,true,0,0.265026,52252,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/05_PIPESWORLD_STRIPS/p001
pattint-bitwuzla,06_TSP_NUMERIC,p001.pddl,solved,true,0,0.265128,56608,7,,unknown,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/06_TSP_NUMERIC/p001
pattint-bitwuzla,07_TSP_CONNECTED_NUMERIC,p001.pddl,solved,true,0,0.818026,76008,15,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/07_TSP_CONNECTED_NUMERIC/p001
pattint-bitwuzla,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/08_RAILWAYS_SIMPLE/p001
pattint-bitwuzla,09_WATERING,p001.pddl,unknown,true,0,0.315242,53024,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/09_WATERING/p001
pattint-bitwuzla,10_EIGHT_PUZZLE,p001.pddl,unknown,true,0,0.265039,52128,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/10_EIGHT_PUZZLE/p001
pattint-bitwuzla,11_SEEDSET,p001.pddl,unknown,true,0,0.567000,59924,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/11_SEEDSET/p001
pattint-bitwuzla,12_BOOKNEW,p001.pddl,unknown,true,0,0.265023,52252,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/12_BOOKNEW/p001
pattint-bitwuzla,13_GROUNDED_TRUCKS,p001.pddl,solved,true,0,0.264928,55336,5,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/13_GROUNDED_TRUCKS/p001
pattint-bitwuzla,14_DESIRE,p001.pddl,unknown,true,0,0.264990,51992,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/14_DESIRE/p001
pattint-bitwuzla,15_ISSUE49,p001.pddl,unknown,true,0,0.265113,51612,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/15_ISSUE49/p001
pattint-bitwuzla,16_TEST1,p001.pddl,unknown,true,0,0.265134,52244,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/16_TEST1/p001
pattint-bitwuzla,17_SATELLITE,p001.pddl,unknown,true,0,0.265316,52112,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/17_SATELLITE/p001
pattint-bitwuzla,18_BLOCK_GROUPING,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/18_BLOCK_GROUPING/p001
pattint-bitwuzla,19_COUNTERS,p001.pddl,solved,true,0,0.315272,56988,35,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/19_COUNTERS/p001
pattint-bitwuzla,20_DELIVERY,p001.pddl,solved,true,0,0.818076,96332,16,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/20_DELIVERY/p001
pattint-bitwuzla,21_DRONE,p001.pddl,solved,true,0,0.315270,59788,6,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/21_DRONE/p001
pattint-bitwuzla,22_EXPEDITION,p001.pddl,solved,true,0,1.622438,94320,34,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/22_EXPEDITION/p001
pattint-bitwuzla,23_EXT_PLANT_WATERING,p001.pddl,solved,true,0,12.232196,158092,319,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/23_EXT_PLANT_WATERING/p001
pattint-bitwuzla,24_FARMLAND,p001.pddl,timeout,true,timeout,60.001562,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/24_FARMLAND/p001
pattint-bitwuzla,25_FO_COUNTERS,p001.pddl,solved,true,0,0.316987,58264,63,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/25_FO_COUNTERS/p001
pattint-bitwuzla,26_FO_FARMLAND,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/26_FO_FARMLAND/p001
pattint-bitwuzla,27_FO_SAILING,p001.pddl,solved,true,0,0.315276,60056,238,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/27_FO_SAILING/p001
pattint-bitwuzla,28_HYDROPOWER,p001.pddl,solved,true,0,25.907062,264904,52,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/28_HYDROPOWER/p001
pattint-bitwuzla,29_MARKETTRADER,p001.pddl,timeout,true,timeout,60.001532,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/29_MARKETTRADER/p001
pattint-bitwuzla,30_MPRIME,p001.pddl,solved,true,0,0.417481,66592,5,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/30_MPRIME/p001
pattint-bitwuzla,31_PATHWAYSMETRIC,p001.pddl,timeout,true,timeout,60.001793,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/31_PATHWAYSMETRIC/p001
pattint-bitwuzla,32_ROVER_IPC23,p001.pddl,solved,true,0,0.719432,90716,19,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/32_ROVER_IPC23/p001
pattint-bitwuzla,33_SAILING,p001.pddl,unknown,true,0,0.264943,52128,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/33_SAILING/p001
pattint-bitwuzla,34_SETTLERSNUMERIC,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/34_SETTLERSNUMERIC/p001
pattint-bitwuzla,35_SUGAR,p001.pddl,solved,true,0,1.623400,155392,44,,unknown,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/35_SUGAR/p001
pattint-bitwuzla,36_TPP,p001.pddl,solved,true,0,1.672841,139204,18,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/36_TPP/p001
pattint-bitwuzla,37_ZENOTRAVEL,p001.pddl,solved,true,0,0.566734,78972,14,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/37_ZENOTRAVEL/p001
pattint-bitwuzla,38_SETTLERS_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/38_SETTLERS_IPC04/p001
pattint-bitwuzla,39_PSR_LARGE_IPC04,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/pattint-bitwuzla/39_PSR_LARGE_IPC04/p001
patty-ipc2026-agile-1,01_LOGISTIC,p001.pddl,unknown,true,0,1.069185,151768,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/01_LOGISTIC/p001
patty-ipc2026-agile-1,02_LOGISTIC_NEW,p001.pddl,unknown,true,0,0.821478,152276,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/02_LOGISTIC_NEW/p001
patty-ipc2026-agile-1,03_BLOCKSWORLD,p001.pddl,unknown,true,0,0.820664,152396,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/03_BLOCKSWORLD/p001
patty-ipc2026-agile-1,04_ROVER_CHANGMIN,p001.pddl,unknown,true,0,1.174512,163864,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/04_ROVER_CHANGMIN/p001
patty-ipc2026-agile-1,05_PIPESWORLD_STRIPS,p001.pddl,solved,true,0,58.897326,2476424,,,not-extracted,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/05_PIPESWORLD_STRIPS/p001
patty-ipc2026-agile-1,06_TSP_NUMERIC,p001.pddl,solved,true,0,0.870320,183764,4,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/06_TSP_NUMERIC/p001
patty-ipc2026-agile-1,07_TSP_CONNECTED_NUMERIC,p001.pddl,solved,true,0,0.973187,189132,15,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/07_TSP_CONNECTED_NUMERIC/p001
patty-ipc2026-agile-1,08_RAILWAYS_SIMPLE,p001.pddl,unsupported,false,,0,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/08_RAILWAYS_SIMPLE/p001
patty-ipc2026-agile-1,09_WATERING,p001.pddl,unknown,true,0,0.820333,152520,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/09_WATERING/p001
patty-ipc2026-agile-1,10_EIGHT_PUZZLE,p001.pddl,unknown,true,0,0.820054,152264,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/10_EIGHT_PUZZLE/p001
patty-ipc2026-agile-1,11_SEEDSET,p001.pddl,unknown,true,0,1.172096,160064,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/11_SEEDSET/p001
patty-ipc2026-agile-1,12_BOOKNEW,p001.pddl,unknown,true,0,0.821044,152228,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/12_BOOKNEW/p001
patty-ipc2026-agile-1,13_GROUNDED_TRUCKS,p001.pddl,solved,true,0,0.870498,183888,,,not-extracted,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/13_GROUNDED_TRUCKS/p001
patty-ipc2026-agile-1,14_DESIRE,p001.pddl,unknown,true,0,0.819751,152640,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/14_DESIRE/p001
patty-ipc2026-agile-1,15_ISSUE49,p001.pddl,unknown,true,0,0.769817,152404,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/15_ISSUE49/p001
patty-ipc2026-agile-1,16_TEST1,p001.pddl,unknown,true,0,0.821172,152276,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/16_TEST1/p001
patty-ipc2026-agile-1,17_SATELLITE,p001.pddl,solved,true,0,2.481206,242260,14,,unknown,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/17_SATELLITE/p001
patty-ipc2026-agile-1,18_BLOCK_GROUPING,p001.pddl,solved,true,0,0.920927,186444,189,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/18_BLOCK_GROUPING/p001
patty-ipc2026-agile-1,19_COUNTERS,p001.pddl,solved,true,0,0.870321,184384,22,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/19_COUNTERS/p001
patty-ipc2026-agile-1,20_DELIVERY,p001.pddl,solved,true,0,1.222147,199876,12,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/20_DELIVERY/p001
patty-ipc2026-agile-1,21_DRONE,p001.pddl,solved,true,0,0.971112,189396,9,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/21_DRONE/p001
patty-ipc2026-agile-1,22_EXPEDITION,p001.pddl,solved,true,0,2.481057,251092,36,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/22_EXPEDITION/p001
patty-ipc2026-agile-1,23_EXT_PLANT_WATERING,p001.pddl,solved,true,0,2.680828,258248,273,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/23_EXT_PLANT_WATERING/p001
patty-ipc2026-agile-1,24_FARMLAND,p001.pddl,solved,true,0,0.869600,184660,439,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/24_FARMLAND/p001
patty-ipc2026-agile-1,25_FO_COUNTERS,p001.pddl,solved,true,0,0.870449,183756,8,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/25_FO_COUNTERS/p001
patty-ipc2026-agile-1,26_FO_FARMLAND,p001.pddl,solved,true,0,0.870151,186064,239,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/26_FO_FARMLAND/p001
patty-ipc2026-agile-1,27_FO_SAILING,p001.pddl,solved,true,0,0.870708,185684,293,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/27_FO_SAILING/p001
patty-ipc2026-agile-1,28_HYDROPOWER,p001.pddl,solved,true,0,56.021964,212652,68,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/28_HYDROPOWER/p001
patty-ipc2026-agile-1,29_MARKETTRADER,p001.pddl,timeout,true,timeout,60.003610,,,,not-run,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/29_MARKETTRADER/p001
patty-ipc2026-agile-1,30_MPRIME,p001.pddl,solved,true,0,1.024799,191060,23,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/30_MPRIME/p001
patty-ipc2026-agile-1,31_PATHWAYSMETRIC,p001.pddl,solved,true,0,1.071465,187016,130,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/31_PATHWAYSMETRIC/p001
patty-ipc2026-agile-1,32_ROVER_IPC23,p001.pddl,solved,true,0,1.325420,206804,21,,valid,results/raw/selected-10-all-domains-p001-20260911-144247-062274/cases/patty-ipc2026-agile-1/32_ROVER_IPC23/p001
