planner,configuration,heuristic,search,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,peak_group_rss_kb,limit_reason,plan_length,expanded_nodes,metric_value,objective_value,validation,plan_path,case_directory
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile10
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile11
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile12
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile13
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile14
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile15
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile16
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile17
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile18
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile19
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile2
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile20
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile3
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile4
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile5
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile6
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile7
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile8
numeric-cegar,cegar-min,cegar-min,astar,expedition,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/expedition/pfile9
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob01.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob01
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob02.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob02
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob03.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob03
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob04.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob04
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob05.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob05
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob06.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob06
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob07.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob07
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob08.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob08
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob09.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob09
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob10
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob11
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob12
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob13
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob14
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob15
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob16
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob17
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob18
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob19
numeric-cegar,cegar-min,cegar-min,astar,forestfire,prob20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/forestfire/prob20
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile1
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile10
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile11
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile12
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile13
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile14
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile15
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile16
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile17
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile18
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile19
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile2
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile20
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile3
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile4
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile5
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile6
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile7
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile8
numeric-cegar,cegar-min,cegar-min,astar,mprime,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/mprime/pfile9
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile1
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile10
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile11
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile12
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile13
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile14
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile15
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile16
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile17
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile18
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile19
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile2
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile20
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile3
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile4
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile5
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile6
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile7
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile8
numeric-cegar,cegar-min,cegar-min,astar,rover-unit,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/rover-unit/pfile9
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile1
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile10
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile11
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile12
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile13
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile14
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile15
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile16
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile17
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile18
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile19
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile2
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile20
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile3
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile4
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile5
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile6
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile7
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile8
numeric-cegar,cegar-min,cegar-min,astar,sugar,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/sugar/pfile9
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile1
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile10
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile11
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile12
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile13
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile14
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile15
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile16
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile17
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile18
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile19
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile2
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile20
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile3
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile4
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile5
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile6
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile7
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile8
numeric-cegar,cegar-min,cegar-min,astar,delivery,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/delivery/pfile9
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile1
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile10
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile11
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile12
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile13
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile14
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile15
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile16
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile17
