planner,configuration,heuristic,search,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,peak_group_rss_kb,limit_reason,plan_length,expanded_nodes,metric_value,objective_value,validation,plan_path,case_directory
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.225922,13824,10524,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.218047,13824,7824,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.222226,13696,9568,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.214333,13824,10492,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.214126,13824,10348,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.214064,13764,10284,,1,2,1,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_01_blocksworld/p000
numeric-fast-downward-local,h-lmcutnumeric__s-astar,lmcutnumeric,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.214877,14720,10288,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-aibr__s-astar,aibr,astar,changmin_02_logistics,p000.pddl,memory-limit,true,-15,8.993479,8455532,8455532,memory-limit,,1,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-iihmax__s-astar,iihmax,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.215286,14720,7776,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.220881,14720,8644,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.223648,14720,10072,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.222251,14720,9540,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.215495,14840,10656,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.223471,14848,9976,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_02_logistics,p000.pddl,solved,true,0,0.214201,14592,10484,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_02_logistics/p000
numeric-fast-downward-local,h-lmcutnumeric__s-astar,lmcutnumeric,astar,changmin_03_books,p000.pddl,solved,true,0,0.214632,14848,10616,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-aibr__s-astar,aibr,astar,changmin_03_books,p000.pddl,memory-limit,true,-15,8.789118,8478920,8478920,memory-limit,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-iihmax__s-astar,iihmax,astar,changmin_03_books,p000.pddl,solved,true,0,0.217395,14848,11088,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_03_books,p000.pddl,solved,true,0,0.213642,14848,10076,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_03_books,p000.pddl,solved,true,0,0.214423,14848,10496,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_03_books,p000.pddl,solved,true,0,0.213963,14720,10144,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_03_books,p000.pddl,solved,true,0,0.213925,14848,10344,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_03_books,p000.pddl,solved,true,0,0.214627,14720,10516,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_03_books,p000.pddl,solved,true,0,0.211970,14720,9528,,2,3,2,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_03_books/p000
numeric-fast-downward-local,h-lmcutnumeric__s-astar,lmcutnumeric,astar,changmin_04_watering,p000.pddl,solved,true,0,0.214963,14464,10588,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-aibr__s-astar,aibr,astar,changmin_04_watering,p000.pddl,solved,true,0,0.223440,14464,9468,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-iihmax__s-astar,iihmax,astar,changmin_04_watering,p000.pddl,solved,true,0,0.215821,14464,10740,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_04_watering,p000.pddl,solved,true,0,0.214195,14332,10080,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_04_watering,p000.pddl,solved,true,0,0.214210,14592,10484,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_04_watering,p000.pddl,solved,true,0,0.213689,14336,10208,,3,5,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_04_watering,p000.pddl,solved,true,0,0.214082,14592,10384,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_04_watering,p000.pddl,solved,true,0,0.214227,14464,10404,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_04_watering,p000.pddl,solved,true,0,0.213698,14464,10156,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_04_watering/p000
numeric-fast-downward-local,h-lmcutnumeric__s-astar,lmcutnumeric,astar,changmin_05_barman,p000.pddl,solved,true,0,0.215135,14848,10564,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-aibr__s-astar,aibr,astar,changmin_05_barman,p000.pddl,memory-limit,true,-15,16.045369,8452848,8452848,memory-limit,,7,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-iihmax__s-astar,iihmax,astar,changmin_05_barman,p000.pddl,memory-limit,true,-15,18.974113,8407940,8407940,memory-limit,,4,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_05_barman,p000.pddl,memory-limit,true,-15,19.190896,8458732,8458732,memory-limit,,3,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_05_barman,p000.pddl,memory-limit,true,-15,18.993150,8472840,8472840,memory-limit,,3,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_05_barman,p000.pddl,solved,true,0,0.213967,14976,10324,,3,5,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_05_barman,p000.pddl,solved,true,0,0.212249,14976,9752,,3,4,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_05_barman,p000.pddl,solved,true,0,0.213785,14720,10224,,3,6,3,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_05_barman,p000.pddl,crash,true,1,0.213853,14848,10264,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_05_barman/p000
numeric-fast-downward-local,h-lmcutnumeric__s-astar,lmcutnumeric,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.215437,14336,10596,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-lmcutnumeric__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-aibr__s-astar,aibr,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.216695,14208,8096,,6,8,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-aibr__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-iihmax__s-astar,iihmax,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.220961,14292,9640,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihmax__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-iihadd__s-astar,iihadd,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.220289,14208,8944,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihadd__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-iihff__s-astar,iihff,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.221976,14292,9596,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-iihff__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-irhmax__s-astar,irhmax,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.213318,14336,9604,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhmax__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-irhadd__s-astar,irhadd,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.213972,14208,10388,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhadd__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-irhff__s-astar,irhff,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.213909,14080,10328,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-irhff__s-astar/changmin_06_assembly/p000
numeric-fast-downward-local,h-numeric_pdb__s-astar,numeric_pdb,astar,changmin_06_assembly,p000.pddl,solved,true,0,0.213991,14208,10208,,6,7,6,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/numeric-fast-downward-local/h-numeric_pdb__s-astar/changmin_06_assembly/p000
optic,h-rpg__s-default,rpg,default,changmin_01_blocksworld,p000.pddl,solved,true,0,0.213374,11904,0,,1,,1.000,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_01_blocksworld/p000
optic,h-rpg__s-default,rpg,default,changmin_02_logistics,p000.pddl,unsolved,true,1,0.214297,9984,0,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_02_logistics/p000
optic,h-rpg__s-default,rpg,default,changmin_03_books,p000.pddl,unsolved,true,1,0.216414,10112,0,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_03_books/p000
optic,h-rpg__s-default,rpg,default,changmin_04_watering,p000.pddl,unsolved,true,1,0.215932,10112,0,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_04_watering/p000
optic,h-rpg__s-default,rpg,default,changmin_05_barman,p000.pddl,unsolved,true,1,0.214645,10368,0,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_05_barman/p000
optic,h-rpg__s-default,rpg,default,changmin_06_assembly,p000.pddl,unsolved,true,1,0.214888,10112,0,,,,,,not-run,,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic/h-rpg__s-default/changmin_06_assembly/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_01_blocksworld,p000.pddl,solved,true,0,0.213863,10624,4616,,1,,1.000,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_01_blocksworld/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_02_logistics,p000.pddl,solved,true,timeout,120.079967,3794848,3794848,timeout,3,,,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_02_logistics/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_03_books,p000.pddl,solved,true,0,0.221807,12032,1552,,2,,2.000,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_03_books/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_04_watering,p000.pddl,solved,true,0,0.220335,12160,0,,3,,3.000,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_04_watering/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_05_barman,p000.pddl,solved,true,0,0.213942,17208,17208,,3,,3.000,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_05_barman/p000
optic-cplex,h-rpg__s-default,rpg,default,changmin_06_assembly,p000.pddl,solved,true,0,0.214066,12416,0,,6,,6.000,6,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/optic-cplex/h-rpg__s-default/changmin_06_assembly/p000
panino-lnp-agile,h-hadd-novelty__s-fixed,hadd-novelty,fixed,changmin_01_blocksworld,p000.pddl,solved,true,0,0.216743,70364,28772,,1,2,1.0,1,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_01_blocksworld/p000
panino-lnp-agile,h-hadd-novelty__s-fixed,hadd-novelty,fixed,changmin_02_logistics,p000.pddl,solved,true,0,0.215965,72188,31168,,3,4,3.0,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_02_logistics/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_02_logistics/p000
panino-lnp-agile,h-hadd-novelty__s-fixed,hadd-novelty,fixed,changmin_03_books,p000.pddl,solved,true,0,0.213651,72308,25192,,2,3,2.0,2,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_03_books/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_03_books/p000
panino-lnp-agile,h-hadd-novelty__s-fixed,hadd-novelty,fixed,changmin_04_watering,p000.pddl,solved,true,0,0.215399,71452,28548,,3,4,3.0,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_04_watering/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_04_watering/p000
panino-lnp-agile,h-hadd-novelty__s-fixed,hadd-novelty,fixed,changmin_05_barman,p000.pddl,solved,true,0,0.428359,75596,69344,,3,4,3.0,3,valid,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-p000-20260912-145532-288189/cases/panino-lnp-agile/h-hadd-novelty__s-fixed/changmin_05_barman/p000
